在庫日,倉庫ID,倉庫名,ブロックID,ブロック略称,ロケ,商品ID,バーコード,商品名,ロット,有効期限,品質区分ID,品質区分名,在庫数(引当数を含む),引当数,ロケ引当条件,ロケ業務区分,取置取引先ID,取置取引先名,棚卸状況,検索名称,検索名称２,大分類,中分類,小分類,商品予備項目００１,商品予備項目００２,商品予備項目００３,商品予備項目００４,商品予備項目００５,商品予備項目００６,商品予備項目００７,商品予備項目００８,商品予備項目００９,商品予備項目０１０,最終入荷日,最終出荷日
"20250918","7","大阪","964","KIFU","000-001-01","910006","","【寄付】にゃっち_まぐろ10g","","20270622","1","良品","7","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20250208"
"20250918","7","大阪","964","KIFU","000-001-01","980027","","【寄付】レトルト_チキン100g","","20260410","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20241206"
"20250918","7","大阪","964","KIFU","000-001-01","980027","","【寄付】レトルト_チキン100g","","20261103","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20241206"
"20250918","7","大阪","964","KIFU","000-001-01","980027","","【寄付】レトルト_チキン100g","","20270314","1","良品","7","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20241206"
"20250918","7","大阪","964","KIFU","000-001-01","980029","","【寄付】レトルト_フィッシュ100g","","20270311","1","良品","6","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","",""
"20250918","7","大阪","964","KIFU","000-001-01","980029","","【寄付】レトルト_フィッシュ100g","","20261112","1","良品","2","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","",""
"20250918","7","大阪","964","KIFU","000-001-01","980031","","【寄付】レトルト_チキン50g","","20270602","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20241213"
"20250918","7","大阪","964","KIFU","000-001-01","980031","","【寄付】レトルト_チキン50g","","20270512","1","良品","5","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20241213"
"20250918","7","大阪","964","KIFU","000-001-01","980032","","【寄付】レトルト_ポーク50g","","20270503","1","良品","3","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20241213"
"20250918","7","大阪","964","KIFU","000-001-01","980033","","【寄付】レトルト_フィッシュ50g","","20261110","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","",""
"20250918","7","大阪","964","KIFU","000-001-01","980033","","【寄付】レトルト_フィッシュ50g","","20270206","1","良品","4","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","",""
"20250918","7","大阪","964","KIFU","000-001-01","980033","","【寄付】レトルト_フィッシュ50g","","20270314","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","",""
"20250918","7","大阪","964","KIFU","000-001-01","980034","","【寄付】レトルト_ジビエ50g","","20261224","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","",""
"20250918","7","大阪","964","KIFU","000-001-01","980034","","【寄付】レトルト_ジビエ50g","","20270317","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","",""
"20250918","7","大阪","964","KIFU","000-001-01","980044","","【寄付】フリーズドライ納豆10g(常温)","202604B1A0","20260410","1","良品","7","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","",""
"20250918","7","大阪","964","KIFU","000-001-02","910003","","【寄付】ミャオピュア_レトルト_まぐろ50g","","20251228","1","良品","303","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20250901"
"20250918","7","大阪","964","KIFU","000-001-02","910004","","【寄付】ミャオピュア_レトルト_かつお50g","","20251227","1","良品","279","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20250901"
"20250918","7","大阪","964","KIFU","000-001-02","980028","","【寄付】レトルト_ポーク100g","","20260416","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20241213"
"20250918","7","大阪","964","KIFU","000-001-02","980028","","【寄付】レトルト_ポーク100g","","20270315","1","良品","7","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20241213"
"20250918","7","大阪","964","KIFU","000-001-02","980028","","【寄付】レトルト_ポーク100g","","20260911","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20241213"
"20250918","7","大阪","964","KIFU","000-001-02","980030","","【寄付】レトルト_ジビエ100g","","20261105","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","",""
"20250918","7","大阪","964","KIFU","000-001-02","980030","","【寄付】レトルト_ジビエ100g","","20270307","1","良品","4","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","",""
"20250918","7","大阪","964","KIFU","000-002-01","910005","","【寄付】にゃっち_チキン10g","","20270402","1","良品","7","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20250208"
"20250918","7","大阪","964","KIFU","000-002-01","910005","","【寄付】にゃっち_チキン10g","","20261121","1","良品","28","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20250208"
"20250918","7","大阪","964","KIFU","000-002-01","910005","","【寄付】にゃっち_チキン10g","","20270221","1","良品","37","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20250208"
"20250918","7","大阪","964","KIFU","000-002-01","910006","","【寄付】にゃっち_まぐろ10g","","20270221","1","良品","37","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20250208"
"20250918","7","大阪","964","KIFU","000-002-01","910006","","【寄付】にゃっち_まぐろ10g","","20270401","1","良品","7","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20250208"
"20250918","7","大阪","964","KIFU","000-002-01","910006","","【寄付】にゃっち_まぐろ10g","","20261120","1","良品","28","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20250208"
"20250918","7","大阪","964","KIFU","000-002-01","980031","","【寄付】レトルト_チキン50g","","20260917","1","良品","6","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20241213"
"20250918","7","大阪","964","KIFU","000-002-01","980031","","【寄付】レトルト_チキン50g","","20261214","1","良品","4","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20241213"
"20250918","7","大阪","964","KIFU","000-002-01","980031","","【寄付】レトルト_チキン50g","","20260901","1","良品","5","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20241213"
"20250918","7","大阪","964","KIFU","000-002-01","980031","","【寄付】レトルト_チキン50g","","20260625","1","良品","12","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20241213"
"20250918","7","大阪","964","KIFU","000-002-01","980031","","【寄付】レトルト_チキン50g","","20270309","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20241213"
"20250918","7","大阪","964","KIFU","000-002-01","980031","","【寄付】レトルト_チキン50g","","20260622","1","良品","6","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20241213"
"20250918","7","大阪","964","KIFU","000-002-01","980031","","【寄付】レトルト_チキン50g","","20261019","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20241213"
"20250918","7","大阪","964","KIFU","000-002-01","980033","","【寄付】レトルト_フィッシュ50g","","20270207","1","良品","4","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","",""
"20250918","7","大阪","964","KIFU","000-002-02","910001","","【寄付】レトルト_まぐろ&タラ50g","","20261229","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20250422"
"20250918","7","大阪","964","KIFU","000-002-02","910002","","【寄付】レトルト_かつお&サーモン50g","","20251230","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20250422"
"20250918","7","大阪","964","KIFU","000-002-02","910003","","【寄付】ミャオピュア_レトルト_まぐろ50g","","20251228","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20250901"
"20250918","7","大阪","964","KIFU","000-002-02","910004","","【寄付】ミャオピュア_レトルト_かつお50g","","20251227","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20250901"
"20250918","7","大阪","964","KIFU","000-002-02","980032","","【寄付】レトルト_ポーク50g","","20261207","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20241213"
"20250918","7","大阪","964","KIFU","000-002-02","980032","","【寄付】レトルト_ポーク50g","","20261027","1","良品","6","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20241213"
"20250918","7","大阪","964","KIFU","000-002-02","980032","","【寄付】レトルト_ポーク50g","","20261208","1","良品","4","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20241213"
"20250918","7","大阪","964","KIFU","000-002-02","980032","","【寄付】レトルト_ポーク50g","","20260908","1","良品","5","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20241213"
"20250918","7","大阪","964","KIFU","000-002-02","980032","","【寄付】レトルト_ポーク50g","","20270315","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20241213"
"20250918","7","大阪","964","KIFU","000-002-02","980032","","【寄付】レトルト_ポーク50g","","20260706","1","良品","12","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20241213"
"20250918","7","大阪","964","KIFU","000-002-02","980032","","【寄付】レトルト_ポーク50g","","20260619","1","良品","6","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20241213"
"20250918","7","大阪","964","KIFU","000-002-02","980032","","【寄付】レトルト_ポーク50g","","20260611","1","良品","5","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20241213"
"20250918","7","大阪","964","KIFU","001-025-10","980025","","【寄付】プチ_チキン120g","","20251020","1","良品","2","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250524"
"20250918","7","大阪","964","KIFU","001-025-11","980014","","【寄付】ココグルメ_ポーク100g","","20251110","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250910"
"20250918","7","大阪","964","KIFU","001-025-11","980016","","【寄付】ココグルメ_ジビエ100g","","20251124","1","良品","3","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250910"
"20250918","7","大阪","964","KIFU","001-025-11","980025","","【寄付】プチ_チキン120g","","20251125","1","良品","2","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250524"
"20250918","7","大阪","964","KIFU","001-025-11","980037","","【寄付】ケア_早期腎臓サポート100g","","20251120","1","良品","13","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","",""
"20250918","7","大阪","964","KIFU","001-025-12","980014","","【寄付】ココグルメ_ポーク100g","","20251210","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250910"
"20250918","7","大阪","964","KIFU","001-025-12","980023","","【寄付】プチ_フィッシュ120g","","20251220","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250215"
"20250918","7","大阪","964","KIFU","001-025-12","980025","","【寄付】プチ_チキン120g","","20251213","1","良品","3","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250524"
"20250918","7","大阪","964","KIFU","001-025-12","980025","","【寄付】プチ_チキン120g","","20251214","1","良品","4","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250524"
"20250918","7","大阪","964","KIFU","001-025-12","980026","","【寄付】プチ_ポーク120g","","20251223","1","良品","5","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250524"
"20250918","7","大阪","964","KIFU","001-026-01","980016","","【寄付】ココグルメ_ジビエ100g","","20260122","1","良品","4","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250910"
"20250918","7","大阪","964","KIFU","001-026-01","980025","","【寄付】プチ_チキン120g","","20260110","1","良品","2","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250524"
"20250918","7","大阪","964","KIFU","001-026-01","980026","","【寄付】プチ_ポーク120g","","20260124","1","良品","4","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250524"
"20250918","7","大阪","964","KIFU","001-026-01","980026","","【寄付】プチ_ポーク120g","","20260121","1","良品","3","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250524"
"20250918","7","大阪","964","KIFU","001-026-01","980037","","【寄付】ケア_早期腎臓サポート100g","","20260118","1","良品","5","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","",""
"20250918","7","大阪","964","KIFU","001-026-01","980037","","【寄付】ケア_早期腎臓サポート100g","","20260119","1","良品","4","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","",""
"20250918","7","大阪","964","KIFU","001-026-01","980038","","【寄付】ケア_消化器サポート100g","","20260113","1","良品","5","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250220"
"20250918","7","大阪","964","KIFU","001-026-02","980023","","【寄付】プチ_フィッシュ120g","","20260211","1","良品","2","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250215"
"20250918","7","大阪","964","KIFU","001-026-02","980024","","【寄付】プチ_ジビエ120g","","20260226","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250524"
"20250918","7","大阪","964","KIFU","001-026-02","980024","","【寄付】プチ_ジビエ120g","","20260210","1","良品","2","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250524"
"20250918","7","大阪","964","KIFU","001-026-02","980025","","【寄付】プチ_チキン120g","","20260214","1","良品","2","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250524"
"20250918","7","大阪","964","KIFU","001-026-02","980037","","【寄付】ケア_早期腎臓サポート100g","","20260205","1","良品","2","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","",""
"20250918","7","大阪","964","KIFU","001-026-02","980037","","【寄付】ケア_早期腎臓サポート100g","","20260204","1","良品","26","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","",""
"20250918","7","大阪","964","KIFU","001-026-03","980023","","【寄付】プチ_フィッシュ120g","","20260308","1","良品","7","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250215"
"20250918","7","大阪","964","KIFU","001-026-03","980025","","【寄付】プチ_チキン120g","","20260324","1","良品","5","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250524"
"20250918","7","大阪","964","KIFU","001-026-03","980025","","【寄付】プチ_チキン120g","","20260325","1","良品","6","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250524"
"20250918","7","大阪","964","KIFU","001-026-03","980025","","【寄付】プチ_チキン120g","","20260321","1","良品","3","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250524"
"20250918","7","大阪","964","KIFU","001-026-03","980025","","【寄付】プチ_チキン120g","","20260318","1","良品","3","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250524"
"20250918","7","大阪","964","KIFU","001-026-03","980025","","【寄付】プチ_チキン120g","","20260323","1","良品","2","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250524"
"20250918","7","大阪","964","KIFU","001-026-03","980026","","【寄付】プチ_ポーク120g","","20260310","1","良品","2","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250524"
"20250918","7","大阪","964","KIFU","001-026-03","980026","","【寄付】プチ_ポーク120g","","20260304","1","良品","2","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250524"
"20250918","7","大阪","964","KIFU","001-026-03","980026","","【寄付】プチ_ポーク120g","","20260311","1","良品","3","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250524"
"20250918","7","大阪","964","KIFU","001-026-03","980026","","【寄付】プチ_ポーク120g","","20260303","1","良品","3","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250524"
"20250918","7","大阪","964","KIFU","001-026-03","980026","","【寄付】プチ_ポーク120g","","20260301","1","良品","3","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250524"
"20250918","7","大阪","964","KIFU","001-026-03","980037","","【寄付】ケア_早期腎臓サポート100g","","20260303","1","良品","7","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","",""
"20250918","7","大阪","964","KIFU","001-026-03","980037","","【寄付】ケア_早期腎臓サポート100g","","20260304","1","良品","4","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","",""
"20250918","7","大阪","964","KIFU","001-026-04","980024","","【寄付】プチ_ジビエ120g","","20260427","1","良品","4","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250524"
"20250918","7","大阪","964","KIFU","001-026-04","980025","","【寄付】プチ_チキン120g","","20260407","1","良品","3","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250524"
"20250918","7","大阪","964","KIFU","001-026-04","980026","","【寄付】プチ_ポーク120g","","20260416","1","良品","9","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250524"
"20250918","7","大阪","964","KIFU","001-026-04","980026","","【寄付】プチ_ポーク120g","","20260419","1","良品","3","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250524"
"20250918","7","大阪","964","KIFU","001-026-04","980037","","【寄付】ケア_早期腎臓サポート100g","","20260707","1","良品","8","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","",""
"20250918","7","大阪","964","KIFU","001-026-04","980037","","【寄付】ケア_早期腎臓サポート100g","","20260407","1","良品","16","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","",""
"20250918","7","大阪","964","KIFU","001-026-05","980014","","【寄付】ココグルメ_ポーク100g","","20260509","1","良品","2","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250910"
"20250918","7","大阪","964","KIFU","001-026-05","980024","","【寄付】プチ_ジビエ120g","","20260502","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250524"
"20250918","7","大阪","964","KIFU","001-026-05","980037","","【寄付】ケア_早期腎臓サポート100g","","20260504","1","良品","14","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","",""
"20250918","7","大阪","964","KIFU","001-026-06","980014","","【寄付】ココグルメ_ポーク100g","","20260624","1","良品","14","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250910"
"20250918","7","大阪","964","KIFU","001-026-06","980016","","【寄付】ココグルメ_ジビエ100g","","20260602","1","良品","13","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250910"
"20250918","7","大阪","964","KIFU","001-026-06","980016","","【寄付】ココグルメ_ジビエ100g","","20260601","1","良品","2","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250910"
"20250918","7","大阪","964","KIFU","001-026-06","980025","","【寄付】プチ_チキン120g","","20260624","1","良品","3","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250524"
"20250918","7","大阪","964","KIFU","001-026-06","980026","","【寄付】プチ_ポーク120g","","20260618","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250524"
"20250918","7","大阪","964","KIFU","001-026-07","980015","","【寄付】ココグルメ_フィッシュ100g","","20260730","1","良品","4","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250910"
"20250918","7","大阪","964","KIFU","001-026-07","980015","","【寄付】ココグルメ_フィッシュ100g","","20260726","1","良品","4","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250910"
"20250918","7","大阪","964","KIFU","001-026-07","980015","","【寄付】ココグルメ_フィッシュ100g","","20260722","1","良品","17","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250910"
"20250918","7","大阪","964","KIFU","001-026-07","980015","","【寄付】ココグルメ_フィッシュ100g","","20260725","1","良品","4","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250910"
"20250918","7","大阪","964","KIFU","001-026-07","980015","","【寄付】ココグルメ_フィッシュ100g","","20260721","1","良品","23","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250910"
"20250918","7","大阪","964","KIFU","001-026-07","980026","","【寄付】プチ_ポーク120g","","20260701","1","良品","3","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250524"
"20250918","7","大阪","964","KIFU","001-026-07","980037","","【寄付】ケア_早期腎臓サポート100g","","20260706","1","良品","16","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","",""
"20250918","7","大阪","964","KIFU","001-026-08","980013","","【寄付】ココグルメ_チキン100g","","20260825","1","良品","17","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250910"
"20250918","7","大阪","964","KIFU","001-026-08","980013","","【寄付】ココグルメ_チキン100g","","20260824","1","良品","3","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250910"
"20250918","7","大阪","964","KIFU","001-026-08","980014","","【寄付】ココグルメ_ポーク100g","","20260827","1","良品","4","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250910"
"20250918","7","大阪","964","KIFU","001-026-08","980014","","【寄付】ココグルメ_ポーク100g","","20260822","1","良品","6","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250910"
"20250918","7","大阪","964","KIFU","001-026-08","980014","","【寄付】ココグルメ_ポーク100g","","20260826","1","良品","7","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250910"
"20250918","7","大阪","964","KIFU","001-026-08","980015","","【寄付】ココグルメ_フィッシュ100g","","20260801","1","良品","8","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250910"
"20250918","7","大阪","964","KIFU","001-026-08","980016","","【寄付】ココグルメ_ジビエ100g","","20260805","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20250910"
